short_description,raw_path
non_minority_owned_Educational Services_new_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
minority_owned_Accommodation and Food Services_entry_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Accommodation and Food Services_exit_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Wholesale Trade_new_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
minority_owned_Health Care and Social Assistance_total_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Construction_exit_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Educational Services_total_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
minority_owned_Retail Trade_total_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Public Administration_total_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
minority_owned_Finance and Insurance_exit_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Nonclassifiable Establishments_exit_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
minority_owned_Utilities_new_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
minority_owned_Information_entry_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Nonclassifiable Establishments_exit_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
minority_owned_Wholesale Trade_new_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Administrative and Support and Waste Management and Remediation Services_total_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
and Technical Services_entry_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Retail Trade_exit_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Accommodation and Food Services_total_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
minority_owned_Retail Trade_entry_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Mining,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
and Oil and Gas Extraction_entry_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
minority_owned_Administrative and Support and Waste Management and Remediation Services_entry_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
Fishing and Hunting_exit_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Utilities_entry_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Management of Companies and Enterprises_new_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
minority_owned_Manufacturing_exit_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
minority_owned_Manufacturing_exit_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
and Oil and Gas Extraction_exit_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Accommodation and Food Services_entry_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Nonclassifiable Establishments_entry_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
minority_owned_Other Services (except Public Administration)_entry_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Information_new_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Information_total_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
minority_owned_Construction_exit_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Educational Services_exit_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
minority_owned_Manufacturing_total_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Real Estate and Rental and Leasing_new_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
minority_owned_Real Estate and Rental and Leasing_exit_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Other Services (except Public Administration)_total_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Real Estate and Rental and Leasing_entry_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
minority_owned_Information_exit_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Real Estate and Rental and Leasing_exit_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Utilities_total_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Manufacturing_entry_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
minority_owned_Administrative and Support and Waste Management and Remediation Services_total_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Retail Trade_exit_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Finance and Insurance_total_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Accommodation and Food Services_exit_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
minority_owned_Manufacturing_new_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
minority_owned_Accommodation and Food Services_exit_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
Fishing and Hunting_total_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
minority_owned_Real Estate and Rental and Leasing_new_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
minority_owned_Utilities_exit_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
and Oil and Gas Extraction_new_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
minority_owned_Finance and Insurance_new_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
minority_owned_Other Services (except Public Administration)_total_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
non_minority_owned_Other Services (except Public Administration)_exit_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
and Recreation_exit_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
minority_owned_Construction_entry_rate,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
minority_owned_Other Services (except Public Administration)_exit_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
and Technical Services_exit_business,https://github.com/uva-bi-sdad/sdc.business_climate/raw/main/Business_characteristics/Minority_owned/data/distribution/va059_ct_mi_20102020_minority_industry_profile.csv.xz
